"","id_of_tweet","cleaned_text.x","batch","sentiment","error","created_at","total_interactions_count"
"353",8650,"Secure Attachment shows up as  supports and allows themselves to be supported  builds longterm relationships through trust  is comfortable giving and taking space  feels appreciated and gives appreciation  trust friends and can get through conflict",1,"0","",13,800
"354",8684,"Exploiting the imagery of children in the context of conflict is deeply troubling. It's a stark reminder of the complexities surrounding information and propaganda in times of war.",1,"0","",13,2126
"355",8691,"Liberal New Yorkers think that now is the time to have a rational discussion about giving Palestinians what they want. The part they dont understand is what the radical left really wants is to bring the violent conflict between Palestine and Israel to the streets of NYC.",1,"1","",13,188
"356",8696,"This debate gets HEATED. The farleft's delusion on the IsraelHamas conflict is on full display here",1,"1","",13,275
"357",8701,"Chhattisgarh's Chief Minister Bhupesh Baghel's refusal to assist the Rajasthan Government in granting approval for coal mining remains inflexible. As a result of this internal conflict Rajasthan will soon experience substantial electricity shortages and the livelihoods of",1,"0","",13,110
"358",8734,"Antony Blinken has tackled some of the most complicated crises to face a modern US secretary of state. The conflict in the Middle East poses one of his most serious challenges yet",1,"0","",13,132
"359",8753,"With civilians fleeing northern Gaza in accordance with an Israeli warning to move south this caller draws upon evidence from Boko Haram proposing a worrying prospect for the future of the conflict.",1,"0","",13,177
"360",8758,"France has today suffered one Islamist attack on a school in Arrass with one teacher killed and has prevented another. We must be prepared for some people to try to play out the conflict in Gaza on our streets.",1,"0","",13,114
"361",8770,"This is the No.1 reason why the occupation apartheid ethnic cleansing and conflict continues.",1,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",13,82
"362",8789,"JUST IN The global day of rage has begun after former Hamas chief Khaled Meshaal called on Muslims around the world to take action. A teacher was fatally stabbed in Arras France by a man who yelled Allahu Ahkbar according to local media. In Beijing China an Israeli",1,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",13,21835
"363",8797,"Biden It's also a priority for me to urgently address the humanitarian crisis in Gaza We can't lose sight of the fact that the overwhelming majority of Palestinians had nothing to do with Hamas and the appalling attacks",1,"-1","",13,27133
"364",8813,"Israeli Air Force dropped over 6000 bombs on Hamas terror targets in Gaza.",1,"1","",13,18644
"365",8816,"A Muslim woman at thePalestine rally in which protesters chanted for the one solution says Hamas are heroes defending people. Hamas is an antisemitic Islamist terror group. The rally was promoted with a flyer featuring a Hamas paraglider.",1,"-1","",13,11039
"366",8828,"NBC NEWS EXCLUSIVE 'Top secret' Hamas documents show that terrorists intentionally targeted elementary schools and a youth center. Story and reporting from",1,"1","",13,5395
"367",8841,"Kill as many people as possible Hamas created detailed plans to target elementary schools and a youth center in an Israeli kibbutz according to top secret documents recovered by Israeli responders and shared with .",1,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",13,2828
"368",8874,"Bernie Sanders whose family was killed in the Holocaust urges restraint and says Let us not forget that half of the two million people in Gaza are children. Children and innocent people do not deserve to be punished for the actions of Hamas.",1,"-1","",13,2623
"369",8903,"This puts the lie to Hamas propaganda and some analysts. Documents were found on the bodies of Hamas terrorists by Israeli first responders.They include detailed maps and show that Hamas intended to kill or take hostage civilians and school children",1,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",13,903
"370",8916,"The Frankfurt Book Fair canceled a symposium by Palestinian Adnia Shalabi winner of the International Booker Prize for her book A Secondary Detail. Palestinian voices are being silenced not just ignored. Gazaunderattack Gaza GazaGenocide Hamas Israel IDF",1,"-1","",13,430
"371",8928,"HORRIFYING UCLA students protest in support of Hamas uprising against Israel",1,"1","",13,459
"372",8947,"In the Islamic Resistance Movement Hamas we highly value President Vladimir Putin's rejection of continuous Israeli aggression against our people the Gaza blockade the obstruction of humanitarian aid and the targeting of civilians. Hamas Press Release",1,"-1","",13,655
"373",8969,"Hamas just murdered 1200 people to include 27 Americans. No one should be protesting in support of these terrorists.",1,"1","",13,394
"374",9019,"AmericanIsraeli YouTuber Ethan Klein breaks down in tears as he talks about some of the videos hes seen out of Gaza.",1,"-1","",13,110206
"375",9063,"We might be witnessing the greatest war crime of our lifetimes and the American government has given it its full support despite pleas from the UN. This is unconscionable and unforgivable. Holding the children of Gaza in my broken heart.",1,"-1","",13,39503
"376",9086,"The Biden Administration is failing in its duty to protect all civilian and American lives in Gaza. Read my full statement",1,"-1","",13,28255
"377",9090,"well damn.. people in Gaza are struggling to eat but here you giving free foods for IDF soldiers  citizens of a country with already abundant food",1,"-1","",13,10223
"378",9097,"Putin The Israeli siege of the Gaza Strip is unacceptable and is like the Nazi siege of Leningrad",1,"-1","",13,20655
"379",9104,"Gaza health ministry told me it was impossible to evacuate the wounded to south. There are no extra beds in any hospitals anywhere for people to move to. Most of the wounded are unstablethey'll die en route. All hospitals in Gaza even after they've been expanded are full",1,"-1","",13,11379
